id,Brand,Model,Year,Status,Price
2618,Ford,F-250 XLT,2022,New,66165.0
2619,Ford,F-150 Lightning,2022,New,86774.0
2620,Ford,Bronco Black,2022,New,55655.0
2622,Ford,Bronco Badlands,2022,New,53720.0
2623,Ford,Bronco Base,2022,New,42585.0
2624,Ford,Bronco Wildtrak,2022,New,56750.0
2625,Ford,Mustang GT,2015,Used,29850.0
2627,Ford,Bronco Outer,2022,New,48780.0
2632,Ford,F-250 XLT,2022,New,59950.0
2633,Ford,F-150 Lariat,2023,New,73805.0
2634,Ford,F-250 Lariat,2022,New,82492.0
2635,Ford,Bronco Wildtrak,2023,New,82240.0
2636,Ford,F-150 Platinum,2023,New,75790.0
2637,Ford,Mustang GT,2023,New,50911.0
2638,Ford,F-250 Super,2022,New,60480.0
2639,Ford,Mustang GT,2022,New,50145.0
2640,Ford,F-250 ,2022,New,56474.0
2641,Ford,Expedition XLT,2023,New,70695.0
2642,Ford,Explorer XLT,2022,New,43125.0
2643,Ford,Mustang Mach-E,2023,New,77847.0
2644,Ford,F-150 XL,2022,New,48988.0
2645,Ford,Expedition Max,2022,New,71900.0
2646,Ford,Bronco Badlands,2023,New,81045.0
2647,Ford,Explorer ST-Line,2022,New,51415.0
2648,Ford,Mustang Mach-E,2023,New,51630.0
2649,Ford,Mustang EcoBoost,2022,New,50580.0
2650,Ford,F-150 Lariat,2022,New,68827.0
2651,Ford,Mustang GT,2022,New,39855.0
2652,Ford,Bronco Badlands,2023,New,76640.0
2653,Ford,F-350 XLT,2022,New,64470.0
2654,Ford,Bronco ,2022,New,63975.0
2656,Ford,F-150 Lightning,2023,New,98284.0
2657,Ford,F-150 Tremor,2023,New,60855.0
2658,Ford,Mustang EcoBoost,2022,New,34963.0
2659,Ford,Mustang GT,2022,New,45080.0
2660,Ford,Bronco Outer,2022,New,49085.0
2661,Ford,Maverick XLT,2023,New,29995.0
2663,Ford,Bronco ,2023,New,61985.0
2664,Ford,F-150 Lariat,2022,New,66115.0
2665,Ford,F-150 XL,2022,New,36095.0
2666,Ford,Expedition Max,2022,New,83825.0
2667,Ford,Maverick XLT,2022,New,34235.0
2668,Ford,Ranger Lariat,2023,New,47810.0
2669,Ford,Ranger XLT,2023,New,42325.0
2670,Ford,Bronco Wildtrak,2022,New,56537.0
2671,Ford,F-150 Platinum,2022,New,74410.0
2672,Ford,Bronco Sport,2022,New,34380.0
2673,Ford,EcoSport Titanium,2022,New,29885.0
2674,Ford,F-150 XL,2023,New,54829.0
2675,Ford,F-150 Lariat,2022,New,59799.0
2676,Ford,Mustang GT,2022,New,51005.0
2677,Ford,Ranger Lariat,2023,New,47365.0
2678,Ford,Explorer Timberline,2022,New,48888.0
2679,Ford,Bronco Sport,2023,New,35890.0
2680,Ford,F-150 XL,2022,New,40970.0
2681,Ford,F-150 XL,2023,New,42990.0
2682,Ford,F-150 Lightning,2022,New,119895.0
2683,Ford,Expedition Limited,2022,New,77000.0
2684,Ford,F-150 XL,2022,New,51430.0
2686,Ford,Mustang Mach,2022,New,60835.0
2687,Ford,Bronco ,2022,New,45785.0
2688,Ford,F-350 XL,2022,New,61609.0
2689,Ford,Bronco Base,2023,New,51195.0
2690,Ford,F-150 Raptor,2022,New,110915.0
2691,Ford,F-150 King,2022,New,77480.0
2692,Ford,Maverick Lariat,2022,New,47355.0
2693,Ford,Explorer Limited,2022,New,53925.0
2694,Ford,Transit Connect,2023,New,39436.0
2695,Ford,Bronco ,2023,New,86485.0
2696,Ford,Mustang ROUSH,2022,New,73274.0
2697,Ford,Explorer Limited,2022,New,56985.0
2698,Ford,F-150 XL,2022,New,48583.0
2699,Ford,F-150 Lightning,2022,New,72269.0
2700,Ford,Bronco Badlands,2022,New,54194.0
2701,Ford,Bronco Sport,2022,New,33815.0
2702,Ford,Bronco Base,2023,New,49685.0
2703,Ford,Expedition Max,2022,New,69740.0
2704,Ford,Expedition Max,2023,New,77888.0
2705,Ford,Explorer Platinum,2022,New,59925.0
2706,Ford,Bronco Sport,2022,New,34375.0
2707,Ford,Expedition XLT,2022,New,70595.0
2708,Ford,Bronco ,2022,New,67145.0
2709,Ford,F-150 Raptor,2023,New,87765.0
2710,Ford,Expedition Max,2023,New,90790.0
2711,Ford,F-250 Lariat,2022,New,97840.0
2713,Ford,F-150 Lariat,2022,New,70056.0
2714,Ford,F-350 XL,2022,New,58240.0
2715,Ford,Bronco Badlands,2023,New,59500.0
2716,Ford,EcoSport Titanium,2021,New,24992.0
2717,Ford,Mustang GT,2022,New,55875.0
2718,Ford,EcoSport SE,2021,New,19985.0
2719,Ford,F-150 Lariat,2022,New,64593.0
2720,Ford,F-250 Lariat,2022,New,79015.0
2721,Ford,F-150 Lariat,2022,New,65325.0
2722,Ford,Expedition Max,2023,New,90490.0
2723,Ford,F-250 Lariat,2022,New,83665.0
2724,Ford,Explorer XLT,2022,New,44182.0
2725,Ford,F-250 XL,2022,New,55525.0
2726,Ford,Bronco Outer,2022,Used,60381.0
2727,Ford,F-350 Lariat,2022,New,78405.0
2728,Ford,Maverick XL,2023,New,25130.0
2729,Ford,Mustang Mach,2022,New,72635.0
2730,Ford,F-150 Lightning,2023,New,93649.0
2731,Ford,Mustang Mach-E,2023,New,50295.0
2732,Ford,Bronco Wildtrak,2023,New,83130.0
2733,Ford,Ranger XL,2023,New,33575.0
2734,Ford,Bronco Black,2022,New,56230.0
2735,Ford,Mustang GT,2023,New,58995.0
2736,Ford,F-250 XLT,2022,New,73185.0
2737,Ford,F-150 Lariat,2023,New,75480.0
2738,Ford,Expedition Timberline,2022,New,80950.0
2739,Ford,Explorer XLT,2023,New,44488.0
2741,Ford,Expedition Max,2023,New,86105.0
2742,Ford,F-350 XL,2022,New,45955.0
2743,Ford,F-250 XLT,2022,New,70415.0
2744,Ford,Transit Connect,2022,New,35481.0
2745,Ford,Explorer XLT,2023,New,48365.0
2746,Ford,Explorer Timberline,2023,New,53890.0
2747,Ford,Explorer XLT,2023,New,40095.0
2748,Ford,Explorer Timberline,2023,New,53395.0
2750,Ford,F-150 ,2022,New,65455.0
2751,Ford,Bronco ,2023,New,75395.0
2752,Ford,Mustang GT,2022,New,56225.0
2753,Ford,Bronco Wildtrak,2023,New,79440.0
2754,Ford,Escape PHEV,2022,New,44105.0
2755,Ford,Bronco Badlands,2023,New,49305.0
2756,Ford,Expedition Max,2022,New,64451.0
2757,Ford,F-150 XL,2022,New,49340.0
2758,Ford,Bronco Badlands,2023,New,69065.0
2759,Ford,Mustang Mach-E,2023,New,56135.0
2760,Ford,Maverick XLT,2023,New,31545.0
2761,Ford,F-150 Lightning,2023,New,93164.0
2762,Ford,F-350 Super,2022,New,46565.0
2763,Ford,Bronco Base,2023,New,49900.0
2764,Ford,F-150 Lightning,2023,New,87589.0
2765,Ford,F-150 Raptor,2023,New,100890.0
2766,Ford,Mustang Mach-E,2023,New,51135.0
2767,Ford,F-250 XLT,2022,New,61510.0
2768,Ford,Bronco ,2022,New,60750.0
2769,Ford,Expedition Max,2022,New,65236.0
2770,Ford,F-350 Limited,2022,New,108170.0
2771,Ford,F-350 Lariat,2022,New,72690.0
2772,Ford,Bronco Sport,2022,New,33835.0
2773,Ford,Explorer Timberline,2023,New,52200.0
2774,Ford,Bronco Big,2023,New,49375.0
2775,Ford,F-350 XL,2022,New,48895.0
2776,Ford,Transit-350 XL,2023,New,56530.0
2777,Ford,Mustang Mach,2023,New,59245.0
2778,Ford,F-150 XLT,2022,New,63630.0
2779,Ford,Ranger XLT,2023,New,41055.0
2780,Ford,Bronco Black,2023,New,54800.0
2781,Ford,Bronco Raptor,2023,New,110620.0
2782,Ford,Mustang GT,2022,New,48999.0
2783,Ford,Bronco Big,2022,New,46985.0
2784,Ford,Explorer ST-Line,2023,New,52165.0
2785,Ford,Maverick XLT,2023,New,28920.0
2786,Ford,F-250 XL,2023,New,52770.0
2787,Ford,Maverick Lariat,2023,New,39480.0
2788,Ford,F-250 Lariat,2022,New,71840.0
2789,Ford,Bronco Black,2022,New,47755.0
2790,Ford,Mustang GT,2023,New,52865.0
2791,Ford,Bronco Sport,2022,New,37999.0
2792,Ford,F-150 Platinum,2022,New,93974.0
2793,Ford,F-250 XLT,2022,New,61335.0
2794,Ford,F-150 XLT,2023,New,60875.0
2795,Ford,F-350 XLT,2022,New,76205.0
2796,Ford,Mustang GT,2023,New,44360.0
2797,Ford,Mustang GT,2022,New,48840.0
2798,Ford,F-150 Lightning,2023,New,89799.0
2799,Ford,F-150 XLT,2021,New,84550.0
2800,Ford,Explorer XLT,2023,New,44225.0
2802,Ford,Expedition Max,2022,New,75010.0
2803,Ford,Ranger XLT,2023,New,41928.0
2804,Ford,F-250 Lariat,2022,New,81746.0
2805,Ford,F-150 Lightning,2023,New,86929.0
2806,Ford,F-150 ,2023,New,74307.0
2807,Ford,F-350 Lariat,2022,New,84525.0
2808,Ford,F-150 XLT,2022,New,58320.0
2809,Ford,Bronco Base,2023,New,36423.0
2810,Ford,F-250 XLT,2022,New,65720.0
2811,Ford,Mustang GT,2022,New,52620.0
2813,Ford,F-150 Lightning,2023,New,92900.0
2814,Ford,Mustang Mach-E,2023,New,65740.0
2815,Ford,Bronco Big,2022,New,42515.0
2816,Ford,Mustang Mach-E,2022,New,29995.0
2817,Ford,F-150 XLT,2022,New,58979.0
2819,Ford,F-150 Lightning,2023,New,88224.0
2820,Ford,F-150 XLT,2022,New,61995.0
2821,Ford,Edge Titanium,2022,New,41000.0
2822,Ford,Bronco Base,2023,New,58990.0
2823,Ford,Mustang GT,2022,New,45200.0
2824,Ford,Bronco ,2022,New,59418.0
2825,Ford,F-250 XL,2022,New,57475.0
2826,Ford,Ranger XLT,2023,New,41410.0
2827,Ford,F-150 XLT,2017,Used,27251.0
2829,Ford,F-150 XLT,2021,New,90790.0
2830,Ford,F-150 XLT,2022,New,46676.0
2831,Ford,Explorer ST,2022,New,52930.0
2832,Ford,F-250 XLT,2022,New,72665.0
2833,Ford,Explorer XLT,2022,New,46625.0
2834,Ford,F-350 XL,2022,New,59250.0
2836,Ford,F-350 XL,2022,New,50705.0
2837,Ford,Edge SEL,2022,New,44175.0
2838,Ford,Expedition XLT,2022,New,71395.0
2839,Ford,Mustang EcoBoost,2023,New,36729.0
2840,Ford,Escape PHEV,2022,New,40525.0
2841,Ford,Explorer XLT,2022,New,50825.0
2843,Ford,F-350 XL,2022,New,66070.0
2844,Ford,F-150 Platinum,2022,New,66449.0
2845,Ford,F-150 Raptor,2023,New,29995.0
2847,Ford,Bronco Base,2023,New,41930.0
2848,Ford,Explorer XLT,2022,New,49000.0
2849,Ford,Bronco Sport,2022,New,37470.0
2850,Ford,F-150 King,2023,New,69005.0
2851,Ford,Bronco Base,2023,New,38443.0
2852,Ford,Bronco Outer,2023,New,58200.0
2853,Ford,F-150 XLT,2022,New,40869.0
2854,Ford,F-150 XLT,2022,New,49550.0
2855,Ford,Mustang GT,2023,New,53105.0
2856,Ford,Mustang GT,2022,New,45271.0
2857,Ford,Mustang GT,2022,New,51132.0
2858,Ford,Ranger Lariat,2023,New,50505.0
2859,Ford,F-150 XLT,2022,New,58595.0
2862,Ford,F-150 Raptor,2023,New,87525.0
2863,Ford,Bronco Outer,2023,New,55279.0
2864,Ford,F-150 King,2023,New,79070.0
2865,Ford,Expedition Limited,2023,New,84206.0
2866,Ford,Bronco Outer,2023,New,52885.0
2867,Ford,Maverick XLT,2023,New,31790.0
2868,Ford,Maverick XLT,2023,New,29050.0
2869,Ford,Bronco Outer,2023,New,61875.0
2870,Ford,Escape Titanium,2022,New,40000.0
2871,Ford,F-150 Raptor,2023,New,118080.0
2872,Ford,F-150 XLT,2022,New,58395.0
2873,Ford,Edge Titanium,2022,New,46574.0
2874,Ford,F-150 XL,2022,New,33630.0
2875,Ford,F-350 XLT,2022,New,67195.0
2876,Ford,Bronco Black,2022,New,56250.0
2877,Ford,Bronco Black,2022,New,44680.0
2881,Ford,Mustang EcoBoost,2023,New,43695.0
2882,Ford,F-250 Lariat,2022,New,73360.0
2883,Ford,F-150 SUPERCAB-145,2022,New,57459.0
2884,Ford,F-150 XL,2022,New,48208.0
2885,Ford,Bronco Base,2023,New,49970.0
2886,Ford,Expedition Max,2023,New,83750.0
2887,Ford,Bronco Badlands,2023,New,55023.0
2888,Ford,Bronco Wildtrak,2022,New,71550.0
2889,Ford,Bronco Outer,2022,New,63880.0
2890,Ford,Bronco Outer,2022,New,61550.0
2891,Ford,Bronco Outer,2022,New,66391.0
2892,Ford,Bronco Big,2022,New,63921.0
2893,Ford,F-250 XL,2022,New,51080.0
2894,Ford,F-150 Lightning,2023,New,91034.0
2895,Ford,Bronco Badlands,2023,New,63770.0
2896,Ford,Explorer XLT,2022,New,47214.0
2897,Ford,F-150 XL,2023,New,53570.0
2898,Ford,Transit-150 ,2023,New,46930.0
2899,Ford,F-150 XLT,2023,New,63760.0
2900,Ford,F-350 Lariat,2022,New,75740.0
2902,Ford,Bronco Big,2022,New,52145.0
2903,Ford,Bronco Sport,2022,New,38005.0
2905,Ford,F-250 Platinum,2022,New,78685.0
2906,Ford,Bronco ,2023,New,90555.0
2907,Ford,F-250 XL,2022,New,49275.0
2908,Ford,Bronco Outer,2022,New,70165.0
2909,Ford,Bronco Badlands,2023,New,71905.0
2910,Ford,F-250 XLT,2022,New,70790.0
2912,Ford,Bronco Base,2023,New,43040.0
2914,Ford,F-350 XL,2022,New,66515.0
2915,Ford,Explorer ST,2023,New,66110.0
2916,Ford,F-150 Lariat,2022,New,81495.0
2917,Ford,Escape Platinum,2023,New,40865.0
2918,Ford,Mustang GT,2022,New,55705.0
2919,Ford,Mustang GT,2022,New,42795.0
2920,Ford,F-250 Super,2022,New,69990.0
2922,Ford,F-350 XLT,2022,New,73770.0
2923,Ford,Fusion SE,2013,Used,10500.0
2924,Ford,Focus RS,2018,Used,39990.0
2925,Ford,Fusion SE,2015,Used,11900.0
2926,Ford,Shelby GT500,2014,Used,58998.0
2927,Ford,Fusion SE,2015,Used,17998.0
2928,Ford,Escape SE,2019,Used,18889.0
2930,Ford,Transit-350 XLT,2019,Used,39950.0
2931,Ford,Expedition EL,2013,Used,26888.0
2932,Ford,Mustang GT,2017,Used,31590.0
2933,Ford,Fusion Hybrid,2017,Used,18989.0
2934,Ford,Fusion Titanium,2016,Used,15640.0
2935,Ford,Taurus SEL,2013,Used,10995.0
2936,Ford,F-150 SVT,2014,Used,32000.0
2937,Ford,C-Max Hybrid,2013,Used,12202.0
2938,Ford,Transit-250 T-250,2021,Used,46950.0
2939,Ford,Taurus Limited,2015,Used,18540.0
2940,Ford,Maverick XLT,2023,Used,38991.0
2941,Ford,Edge SE,2022,Used,32974.0
2942,Ford,E150 Cargo,2014,Used,15995.0
2943,Ford,Fusion Energi,2016,Used,15167.0
2944,Ford,Expedition Max,2019,Used,42999.0
2945,Ford,Mustang GT,2018,Used,34877.0
2946,Ford,Edge SEL,2021,Used,25994.0
2947,Ford,Escape Hybrid,2009,Used,14997.0
2948,Ford,Fusion Energi,2018,Used,16795.0
2949,Ford,Expedition EL,2015,Used,24500.0
2950,Ford,Transit Connect,2012,Used,12478.0
2951,Ford,Explorer ST,2022,Certified,57890.0
2952,Ford,E350 Super,2008,Used,15934.0
2953,Ford,Mustang GT,2008,Used,34998.0
2954,Ford,Transit-150 XLT-MOBILE,2016,Used,27500.0
2955,Ford,Focus ST,2013,Used,34900.0
2956,Ford,Transit-150 XLT,2017,Certified,41798.0
2957,Ford,F-350 Lariat,2015,Used,34980.0
2958,Ford,F-350 Lariat,2008,Used,27250.0
2959,Ford,Focus Titanium,2017,Used,18998.0
2960,Ford,Explorer sport,2018,Used,28991.0
2961,Ford,Shelby GT500,2014,Used,119500.0
2962,Ford,Transit Connect,2017,Used,25410.0
2963,Ford,Focus SE,2014,Used,9995.0
2964,Ford,Transit-350 XLT,2021,Used,55738.0
2965,Ford,Excursion Limited,2000,Used,42995.0
2966,Ford,Shelby GT500,2007,Used,34975.0
2967,Ford,F-350 XLT,2014,Used,23889.0
2968,Ford,Expedition Max,2021,Used,59995.0
2969,Ford,Mustang Mach,2003,Used,21888.0
2970,Ford,Explorer ST,2022,Used,54250.0
2971,Ford,Shelby GT350,2018,Used,56612.0
2972,Ford,Transit-350 XLT,2020,Used,44500.0
2973,Ford,Edge Sport,2017,Used,24975.0
2974,Ford,Maverick XL,2022,Used,31500.0
2975,Ford,Shelby GT350,2019,Used,61500.0
2976,Ford,Transit Connect,2018,Used,24000.0
2977,Ford,Focus ST,2016,Used,16975.0
2978,Ford,Mustang ,2008,Used,11588.0
2979,Ford,Edge SEL,2015,Used,16154.0
2980,Ford,Shelby GT350,2019,Used,74200.0
2981,Ford,Transit-150 XL,2018,Certified,36852.0
2982,Ford,Escape PHEV,2022,Used,41995.0
2983,Ford,Focus RS,2016,Used,32995.0
2984,Ford,F-250 XLT,2018,Used,39969.0
2985,Ford,F-350 XLT,2022,Used,65000.0
2986,Ford,Edge Sport,2016,Used,19999.0
2987,Ford,Expedition XLT,2018,Used,35971.0
2988,Ford,Utility Police,2020,Used,30070.0
2989,Ford,Flex Limited,2018,Used,26747.0
2990,Ford,Mustang GT,2013,Used,19995.0
2991,Ford,Fiesta SE,2019,Used,22395.0
2992,Ford,Ranger XL,2022,Used,32990.0
2993,Ford,Fusion SE,2016,Used,11960.0
2994,Ford,Expedition Limited,2020,Used,52900.0
2995,Ford,F-250 Super,2006,Used,8999.0
2996,Ford,F-150 Lariat,2013,Used,23500.0
2997,Ford,Expedition Max,2020,Used,60989.0
2998,Ford,Mustang GT,2016,Used,28394.0
2999,Ford,F-350 Lariat,2007,Used,22995.0
3000,Ford,Escape XLT,2012,Used,12000.0
3001,Ford,Bronco Sport,2022,Used,29995.0
3002,Ford,Shelby GT500,2008,Used,35500.0
3003,Ford,Explorer Sport,2015,Used,15495.0
3004,Ford,Expedition Max,2021,Used,67880.0
3005,Ford,Transit-150 ,2018,Used,34975.0
3006,Ford,Transit-350 Base,2019,Certified,44995.0
3007,Ford,Fusion Hybrid,2016,Used,12500.0
3008,Ford,Fusion SE,2017,Used,14775.0
3009,Ford,Explorer Limited,2013,Used,19999.0
3010,Ford,Thunderbird ,1958,Used,18000.0
3011,Ford,Transit-350 XLT,2016,Used,26386.0
3012,Ford,Transit-250 148,2017,Used,30500.0
3013,Ford,EcoSport SE,2020,Used,18489.0
3014,Ford,F-150 SuperCab,2006,Used,10879.0
3015,Ford,F-150 Lightning,2022,Used,79598.0
3016,Ford,Transit-150 T-150,2017,Used,34999.0
3017,Ford,E350 Super,2012,Used,26990.0
3018,Ford,Bronco Sport,2022,Used,32500.0
3019,Ford,Mustang GT,2019,Used,29500.0
3020,Ford,Ranger Edge,2001,Used,8295.0
3021,Ford,Explorer King,2022,Certified,54790.0
3022,Ford,Fusion Energi,2019,Certified,26400.0
3023,Ford,Explorer ST,2022,Used,50179.0
3024,Ford,Focus RS,2017,Used,30801.0
3025,Ford,Mustang Mach-E,2021,Used,52995.0
3026,Ford,Fusion Energi,2018,Used,18933.0
3027,Ford,Edge Titanium,2019,Used,24597.0
3028,Ford,Ranger XLT,2011,Used,14030.0
3029,Ford,Explorer XLT,2017,Used,19403.0
3030,Ford,Edge SEL,2022,Used,27695.0
3033,Ford,Taurus SEL,2012,Used,15990.0
3034,Ford,Mustang GT,2012,Used,23871.0
3035,Ford,Ranger XLT,2022,Used,31922.0
3036,Ford,Bronco ,2022,Used,48995.0
3038,Ford,Mustang GT,2016,Used,27671.0
3039,Ford,Focus RS,2017,Used,36000.0
3040,Ford,Escape SE,2016,Used,15950.0
3041,Ford,Focus ST,2018,Used,20495.0
3042,Ford,Explorer Limited,2022,Used,45995.0
3043,Ford,Edge SEL,2018,Used,25987.0
3044,Ford,Mustang EcoBoost,2023,Used,41991.0
3045,Ford,F-350 Lariat,2006,Used,18420.0
3046,Ford,F-250 XLT,2020,Used,45338.0
3047,Ford,Transit-150 ,2017,Used,33888.0
3048,Ford,Fusion SE,2018,Used,16787.0
3049,Ford,Transit-250 Base,2018,Used,39995.0
3050,Ford,Mustang ,2011,Used,15990.0
3051,Ford,Expedition EL,2011,Used,9900.0
3052,Ford,Expedition XLT,2015,Used,17977.0
3053,Ford,Shelby GT500,2010,Used,39500.0
3054,Ford,Explorer Limited,2021,Used,31871.0
3055,Ford,Sedan Police,2013,Used,5995.0
3056,Ford,F-250 King,2022,Used,83981.0
3057,Ford,F-150 Raptor,2018,Used,54989.0
3058,Ford,Edge Titanium,2021,Used,29160.0
3059,Ford,Mustang Mach-E,2022,Used,46701.0
3060,Ford,Bronco Badlands,2022,Used,58997.0
3061,Ford,Shelby GT350,2018,Used,72211.0
3062,Ford,Mustang GT,2018,Used,34990.0
3063,Ford,F-250 XL,2017,Used,20999.0
3064,Ford,Explorer XLT,2012,Used,11857.0
3065,Ford,Escape SE,2021,Used,26995.0
3066,Ford,Edge SEL,2015,Used,17950.0
3067,Ford,Shelby GT350,2016,Used,57994.0
3068,Ford,Shelby GT500,2011,Used,36990.0
3069,Ford,Ranger XLT,1997,Used,9891.0
3070,Ford,Escape SE,2013,Used,7800.0
3071,Ford,F-150 XLT,2021,Used,53490.0
3072,Ford,Transit-150 Base,2018,Used,28000.0
3073,Ford,F-350 XLT,2019,Used,51497.0
3074,Ford,Edge SEL,2021,Certified,28391.0
3075,Ford,Expedition Timberline,2022,Used,81677.0
3076,Ford,Transit-150 XL,2015,Used,31990.0
3077,Ford,Explorer Limited,2019,Used,29995.0
3078,Ford,Transit-150 XLT,2016,Used,27995.0
3079,Ford,Mustang Mach-E,2021,Used,42975.0
3080,Ford,Escape SE,2021,Used,29998.0
3081,Ford,Explorer Eddie,2010,Used,7995.0
3082,Ford,Focus ST,2013,Used,17590.0
3083,Ford,Transit Connect,2014,Used,17999.0
3084,Ford,Focus ST,2016,Used,18798.0
3085,Ford,Expedition XLT,2021,Certified,48870.0
3086,Ford,GT Base,2006,Used,409000.0
3087,Ford,Edge Titanium,2018,Used,26900.0
3088,Ford,Escape Titanium,2013,Used,16990.0
3089,Ford,Expedition EL,2014,Used,10990.0
3090,Ford,Transit-350 Base,2020,Certified,57990.0
3091,Ford,Expedition Max,2022,Used,81580.0
3092,Ford,Fusion Energi,2019,Used,24000.0
3093,Ford,Mustang Mach-E,2022,Certified,62995.0
3094,Ford,Flex Limited,2018,Used,27599.0
3095,Ford,Bronco Black,2023,New,51555.0
3096,Ford,Explorer Platinum,2022,Certified,50890.0
3097,Ford,Bronco Outer,2022,New,68970.0
3098,Ford,Bronco Sport,2023,New,51600.0
3099,Ford,Bronco Outer,2022,New,72715.0
3101,Ford,F-350 Lariat,2018,Used,53950.0
3102,Ford,Bronco Badlands,2023,New,78650.0
3103,Ford,Explorer XLT,2022,New,47369.0
3104,Ford,F-150 Lightning,2023,New,81929.0
3105,Ford,Mustang Mach,2022,New,72035.0
3106,Ford,Transit-350 Base,2022,New,56680.0
3107,Ford,Bronco Big,2022,New,53491.0
3108,Ford,F-150 XLT,2022,New,48573.0
3109,Ford,Bronco ,2022,New,52380.0
3110,Ford,F-150 Lightning,2022,New,98709.0
3111,Ford,F-250 Lariat,2022,New,84500.0
3112,Ford,Ranger XLT,2023,New,44160.0
3113,Ford,Edge SE,2022,New,41795.0
3114,Ford,F-150 XLT,2022,New,53095.0
3115,Ford,Mustang GT,2022,New,54220.0
3116,Ford,F-150 Lightning,2022,New,89540.0
3117,Ford,Expedition Max,2023,New,79486.0
3118,Ford,Mustang Mach-E,2023,New,50895.0
3119,Ford,F-150 Tremor,2023,New,63550.0
3120,Ford,Expedition Max,2022,New,65310.0
3121,Ford,Bronco ,2023,New,43665.0
3122,Ford,F-350 Lariat,2022,New,84715.0
3123,Ford,F-350 Lariat,2022,New,84315.0
3124,Ford,Expedition Limited,2023,New,77835.0
3125,Ford,F-150 Lightning,2022,New,86834.0
3126,Ford,F-250 XLT,2022,New,72450.0
3127,Ford,Expedition Timberline,2022,New,80789.0
3128,Ford,Bronco ,2022,New,37985.0
3129,Ford,Transit-350 Base,2023,New,55235.0
3130,Ford,Fusion SE,2017,Used,16611.0
3132,Ford,F-150 Tremor,2022,New,73000.0
3133,Ford,Explorer ST,2023,New,62625.0
3134,Ford,Mustang Mach-E,2023,New,51030.0
3135,Ford,Bronco Black,2023,New,55945.0
3136,Ford,Bronco Black,2023,New,49655.0
3137,Ford,Bronco Base,2023,New,46860.0
3138,Ford,Expedition Max,2023,New,76195.0
3139,Ford,Bronco Base,2022,New,46955.0
3140,Ford,F-150 Limited,2023,New,84739.0
3141,Ford,Escape SEL,2022,New,33075.0
3142,Ford,F-150 Lariat,2023,New,75890.0
3143,Ford,F-150 XLT,2022,New,55800.0
3144,Ford,Mustang Mach-E,2023,New,49911.0
3145,Ford,Expedition XLT,2023,New,72135.0
3146,Ford,Expedition XLT,2023,New,68735.0
3147,Ford,Bronco Wildtrak,2023,New,79715.0
3148,Ford,Expedition EL,2016,Used,24023.0
3149,Ford,F-150 Tremor,2023,New,61185.0
3151,Ford,Escape SE,2022,New,35987.0
3152,Ford,Mustang EcoBoost,2023,New,34950.0
3154,Ford,Mustang GT,2022,New,44635.0
3156,Ford,Explorer XLT,2023,New,50315.0
3157,Ford,F-150 Lariat,2022,New,57650.0
3158,Ford,Ranger ,2023,New,30895.0
3159,Ford,Expedition XLT,2022,New,71895.0
3160,Ford,Bronco ,2022,New,56870.0
3161,Ford,Bronco ,2023,New,53645.0
3162,Ford,Bronco ,2023,New,56220.0
3163,Ford,Mustang V6,2015,Used,15971.0
3164,Ford,F-350 XL,2022,New,69310.0
3165,Ford,F-150 Lightning,2022,Used,79500.0
3166,Ford,Bronco Sport,2023,New,37370.0
3167,Ford,F-250 XLT,2022,New,74940.0
3168,Ford,Explorer Timberline,2022,New,51310.0
3169,Ford,Expedition Max,2023,New,80700.0
3170,Ford,Maverick XLT,2023,New,31430.0
3171,Ford,Expedition Max,2022,New,71325.0
3172,Ford,Explorer ST-Line,2022,New,50955.0
3173,Ford,Explorer ST,2023,New,61310.0
3174,Ford,Bronco Wildtrak,2022,New,68235.0
3175,Ford,Explorer ST,2022,New,59919.0
3176,Ford,F-350 Platinum,2022,New,106450.0
3177,Ford,Mustang GT,2022,New,53510.0
3178,Ford,Mustang GT,2023,New,77435.0
3179,Ford,Mustang Mach,2022,New,56190.0
3180,Ford,Bronco Outer,2023,New,61100.0
3181,Ford,Transit Connect,2017,Used,25998.0
3182,Ford,Expedition XLT,2022,New,64370.0
3183,Ford,F-250 King,2022,New,87330.0
3184,Ford,Expedition Limited,2023,New,82095.0
3185,Ford,F-250 XL,2022,New,56720.0
3186,Ford,F-150 XLT,2022,New,54380.0
3187,Ford,F-150 XLT,2022,New,64100.0
3188,Ford,Expedition Max,2022,New,90340.0
3189,Ford,F-250 XLT,2022,New,66705.0
3190,Ford,F-150 XL,2022,New,46147.0
3191,Ford,Mustang GT,2022,New,58715.0
3192,Ford,Bronco ADVANCED,2023,New,58390.0
3193,Ford,Explorer King,2022,New,58630.0
3194,Ford,F-150 XL,2022,New,43920.0
3195,Ford,Expedition Max,2022,New,87660.0
3196,Ford,Explorer XLT,2022,New,48955.0
3198,Ford,F-350 Lariat,2022,New,90500.0
3199,Ford,Mustang SVT,1998,Used,34990.0
3200,Ford,Bronco ,2023,New,48595.0
3201,Ford,F-150 Lariat,2022,New,56930.0
3202,Ford,Bronco Outer,2022,New,67270.0
3203,Ford,Expedition XLT,2022,New,67170.0
3204,Ford,Mustang Mach-E,2023,New,48195.0
3205,Ford,F-150 Lariat,2022,New,69965.0
3206,Ford,Bronco ,2023,New,51846.0
3207,Ford,Bronco Sport,2022,New,36605.0
3208,Ford,Mustang GT,2022,New,53317.0
3209,Ford,Explorer ST,2022,New,56565.0
